Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF3MN2CA,2020.06,1168.338,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2020.09,1089.883,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2020.12,1101.34,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2021.03,1073.291,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2021.06,1290.78,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2021.09,1209.973,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2021.12,1253.231,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MNCA,2016.06,3746.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2016.09,3693.972,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2016.12,3831.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2017.03,3837.795,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2017.06,4034.259,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2017.09,3988.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2017.12,4218.158,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2018.03,4156.117,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2018.06,4423.195,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2018.09,4381.22,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2018.12,4548.949,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2019.03,4350.926,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2019.06,4624.552,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2019.09,4545.385,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2019.12,4919.595,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2020.03,4551.742,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2020.06,4611.804,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2020.09,4757.013,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2020.12,4873.364,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2021.03,4832.403,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2021.06,5258.193,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2021.09,5258.699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3MNCA,2021.12,5512.099,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF3PP1CA,2016.06,287.789,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2016.09,277.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2016.12,288.452,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2017.03,271.776,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2017.06,293.222,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2017.09,297.711,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2017.12,303.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2018.03,291.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2018.06,316.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2018.09,319.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2018.12,341.139,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.03,310.763,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.06,331.755,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.09,350.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.12,361.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.03,334.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.06,328.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.09,354.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.12,364.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2021.03,356.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2021.06,374.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2021.09,376.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2021.12,379.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PPCA,2016.06,287.789,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2016.09,277.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2016.12,288.452,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2017.03,271.776,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2017.06,293.222,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2017.09,297.711,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2017.12,303.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2018.03,291.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2018.06,316.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2018.09,319.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2018.12,341.139,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2019.03,310.763,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2019.06,331.755,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2019.09,350.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2019.12,361.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2020.03,334.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2020.06,328.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2020.09,354.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2020.12,364.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2021.03,356.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2021.06,374.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2021.09,376.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2021.12,379.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3QQ1CA,2016.06,1110.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2016.09,1092.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2016.12,1133.475,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.03,1125.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.06,1164.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.09,1203.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.12,1236.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.03,1225.851,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.06,1283.227,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.09,1319.114,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.12,1389.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.03,1328.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.06,1386.626,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.09,1412.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.12,1513.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.03,1409.986,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.06,1425.643,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.09,1554.786,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.12,1576.166,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2021.03,1589.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2021.06,1665.867,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2021.09,1700.265,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2021.12,1797.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQCA,2016.06,1110.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2016.09,1092.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2016.12,1133.475,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2017.03,1125.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2017.06,1164.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2017.09,1203.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2017.12,1236.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2018.03,1225.851,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2018.06,1283.227,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2018.09,1319.114,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2018.12,1389.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2019.03,1328.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2019.06,1386.626,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2019.09,1412.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2019.12,1513.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2020.03,1409.986,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2020.06,1425.643,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2020.09,1554.786,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2020.12,1576.166,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2021.03,1589.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2021.06,1665.867,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2021.09,1700.265,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3QQCA,2021.12,1797.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Health Care and Social Assistance,Current,Unadjusted,
BDCQ.SF3RS1CA,2016.06,212.253,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2016.09,229.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2016.12,236.607,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.03,226.131,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.06,225.956,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.09,238.498,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.12,265.367,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.03,233.579,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.06,262.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.09,256.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.12,261.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.03,252.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.06,235.091,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.09,258.554,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.12,265.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.03,242.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.06,224.629,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.09,225.973,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.12,259.497,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2021.03,230.691,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
